path	original	line	comment
DESCRIBE.MERM_TOOL_UPGRADED	这工具看起来有些可鱼。	4902	物品名:"不那么劣质的工具"
DESCRIBE.WURT_SWAMPITEM_SHADOW	简直恐怖……但别告诉她是我说的。	4903	物品名:"绝望投泥带" 制造描述:"为任何战斗带来主场优势，以及一些蠕动的援军。"
DESCRIBE.WURT_SWAMPITEM_LUNAR	看着它让我的头感觉怪怪的。	4904	物品名:"光芒投泥带" 制造描述:"让一声令人身心变异的巨响彻底改变战场和您无畏的追随者吧！"
DESCRIBE.MERM_SHADOW	这个影子是它从前的自我。	4905	物品名:"暗影鱼人"
DESCRIBE.MERMGUARD_SHADOW	这个影子是它从前的自我。	4906	物品名:"暗影鱼人守卫"
DESCRIBE.MERM_LUNAR	这是鱼人进化的下一个相位。	4907	物品名:"变异鱼人"
DESCRIBE.MERMGUARD_LUNAR	这是鱼人进化的下一个相位。	4908	物品名:"变异鱼人守卫"
DESCRIBE.SHADOW_BEEF_BELL	这家伙长得就像我旧的那个皮弗娄牛铃。	4909	物品名:"阴郁皮弗娄牛铃" 制造描述:"复活你的那个牛朋友。"
DESCRIBE.SADDLE_SHADOW	这让我想起了一些东西，呃。	4910	物品名:"梦魇鞍具" 制造描述:"抓住缰绳，统治战场。"
DESCRIBE.SHADOW_BATTLEAXE	哎呀！让我们放下恩怨。	4911	物品名:"暗影槌" 制造描述:"用这把大锤砍倒一切。"
DESCRIBE.VOIDCLOTH_BOOMERANG	我能了解一下这个的退回条款吗？	4912	物品名:"阴郁回旋镖" 制造描述:"它会一直回来！"
DESCRIBE.ROPE_BRIDGE_KIT	吊桥效应！	4913	物品名:"洞穴探险者的桥梁套件" 制造描述:"放下你的疑虑，跨过那个无底洞。"
DESCRIBE.GELBLOB.GENERIC	”咦~“就对了！	4916	物品名:"恶液"->默认
DESCRIBE.GELBLOB.HAS_ITEM	哦，我把东西落在这里了。	4917	物品名:"恶液"
DESCRIBE.GELBLOB.HAS_CHARACTER	有人陷入了困境。	4918	物品名:"恶液"
DESCRIBE.RABBITKING_AGGRESSIVE	它有兔子脾气！	4920	物品名:"暴戾兔王"
DESCRIBE.RABBITKING_PASSIVE	为善良欢呼！	4921	物品名:"和善兔王"
DESCRIBE.RABBITKING_LUCKY	为了科学得抓住它！	4922	物品名:"机缘兔子"
DESCRIBE.RABBITKINGMINION_BUNNYMAN	他们疯了！	4923	物品名:"皇家兔子警卫"
DESCRIBE.ARMOR_CARROTLURE	我喜欢紧密团结的盔甲。	4924	物品名:"胡萝卜外套" 制造描述:"穿上这件外套，兔人就会跳过来。"
DESCRIBE.RABBITKINGHORN	兔子们喜欢音乐。	4925	物品名:"挖洞兔号角" 制造描述:"随时随洞召唤兔子来保管你的东西。"
DESCRIBE.RABBITKINGHORN_CHEST	我会时不时地使用它。	4926	物品名:"便携式巢穴"
DESCRIBE.RABBITKINGSPEAR	这会带来很好的冲击力。	4927	物品名:"兔王棍"
DESCRIBE.RABBITHAT	这个帽子会把兔子放在你的头上。	4928	物品名:"洞穴花环" 制造描述:"从未如此悠闲的抓过兔子。"
DESCRIBE.WORM_BOSS	大虫子！	4929	物品名:"巨大洞穴蠕虫"
DESCRIBE.STONE_TABLE.GENERIC	我周期性地使用桌子。	4932	物品名:未找到
DESCRIBE.STONE_TABLE.HAS_ITEM	我周期性地使用桌子。	4933	物品名:未找到
DESCRIBE.STONE_CHAIR.GENERIC	我想坐在那张...石椅上！	4937	物品名:"石椅"->默认 制造描述:"可以坐的石椅。"
DESCRIBE.STONE_CHAIR.OCCUPIED	别人在坐着。	4938	物品名:"石椅"->被占领 制造描述:"可以坐的石椅。"
DESCRIBE.CARPENTRY_BLADE_MOONGLASS	就像我的头脑一样，剃刀般锋利！	4940	物品名:"月光玻璃锯片" 制造描述:"当普通刀片无法切割时使用。"
DESCRIBE.CHEST_MIMIC_REVEALED	可怕！太可怕了！	4941	物品名:"暴躁箱子"
DESCRIBE.GELBLOB_STORAGE.GENERIC	上面是空的。	4944	物品名:"恶液储存箱"->默认
DESCRIBE.GELBLOB_STORAGE.FULL	用来保持......新鲜？	4945	物品名:"恶液储存箱"->满了
DESCRIBE.GELBLOB_STORAGE_KIT	我会保存好自己的判断。	4947	物品名:"恶液储存箱套件" 制造描述:"这种致命的黑色果冻可以让您的易腐烂物品保持新鲜。"
DESCRIBE.GELBLOB_BOTTLE	我喜欢把东西装瓶放好。                            	4948	物品名:"恶液罐"
DESCRIBE.PLAYER_HOSTED.GENERIC	已经被占有了。	4951	物品名:"被附身的尸体"->默认
DESCRIBE.PLAYER_HOSTED.ME	我已经在疯狂的边上了。	4952	物品名:"被附身的尸体"
DESCRIBE.MASK_SAGEHAT	看起来很犀利。	4954	物品名:"贤者面具"
DESCRIBE.MASK_HALFWITHAT	看起来有些笨拙。	4955	物品名:"蠢人面具"
DESCRIBE.MASK_TOADYHAT	我是不是该配合一下？	4956	物品名:"马屁精面具"
DESCRIBE.SHADOWTHRALL_PARASITE	它让我的大脑发痒。	4957	物品名:"虚空面具"
DESCRIBE.PUMPKINCARVER	有没有人要参与一个顶瓜瓜的项目？	4958	物品名:未找到
DESCRIBE.SNOWMAN.GENERIC	不雪随便嬉笑！	4961	物品名:"雪人"->默认
DESCRIBE.SNOWMAN.SNOWBALL	真是个会“滚”的高手！	4962	物品名:"雪人"
DESCRIBE.SNOWBALL_ITEM	绝不会抛弃这个机会……	4964	物品名:"雪球"
DESCRIBE.YOTS_SNAKESHRINE.GENERIC	它洋溢着美好的前景！	4967	物品名:"洞穴蠕虫神龛"->默认 制造描述:"向饥饿的洞穴蠕虫献上供品。"
DESCRIBE.YOTS_SNAKESHRINE.EMPTY	它有怪兽般的吞噬欲。	4968	物品名:"洞穴蠕虫神龛" 制造描述:"向饥饿的洞穴蠕虫献上供品。"
DESCRIBE.YOTS_SNAKESHRINE.BURNT	薇洛！	4969	物品名:"洞穴蠕虫神龛"->烧焦的 制造描述:"向饥饿的洞穴蠕虫献上供品。"
DESCRIBE.YOTS_WORM	它来自浅层的深渊。	4971	物品名:"镀金洞穴蠕虫"
DESCRIBE.YOTS_LANTERN_POST.GENERIC	柱定在那里。	4974	物品名:"喜庆灯笼柱"->默认 制造描述:"一根喜庆的灯柱，用于串起灯笼。"
DESCRIBE.YOTS_LANTERN_POST.BURNT	柱子的未来完成时。	4975	物品名:"喜庆灯笼柱"->烧焦的 制造描述:"一根喜庆的灯柱，用于串起灯笼。"
DESCRIBE.YOTS_LANTERN_POST_ITEM	柱定在哪里？	4977	物品名:"喜庆灯笼柱套装" 制造描述:"一根喜庆的灯柱，用于串起灯笼。"
DESCRIBE.CHESSPIECE_DEPTHWORM	是条蠕虫，没跑了。	4978	物品名:未找到
DESCRIBE.GHOSTLYELIXIR_LUNAR	嗯，对。非常科学。	4979	物品名:"光之怒" 制造描述:"阿比盖尔将挥出外位面的一击。"
DESCRIBE.GHOSTLYELIXIR_SHADOW	嗯，对。非常科学。	4980	物品名:"诅咒之苦" 制造描述:"好像被鬼打还不够倒霉似的。"
DESCRIBE.SLINGSHOTMODKIT	沃尔特真是拼尽全力了。	4981	物品名:"弹弓野外作业包" 制造描述:"弹弓射击是一项严肃的活动。"
DESCRIBE.SLINGSHOT_BAND_PIGSKIN	沃尔特真是拼尽全力了。	4982	物品名:"猪皮弹弓皮筋" 制造描述:"打远点！"
DESCRIBE.SLINGSHOT_BAND_TENTACLE	沃尔特真是拼尽全力了。	4983	物品名:"甩尾弹弓皮筋" 制造描述:"再打远点！"
DESCRIBE.SLINGSHOT_BAND_MIMIC	沃尔特真是拼尽全力了。	4984	物品名:"附身弹弓皮筋"
DESCRIBE.SLINGSHOT_FRAME_BONE	沃尔特真是拼尽全力了。	4985	物品名:"骨制弹弓框" 制造描述:"更多的弹药？是，好的！"
DESCRIBE.SLINGSHOT_FRAME_GEMS	沃尔特真是拼尽全力了。	4986	物品名:"铥矿弹弓框" 制造描述:"一点这个，一点那个！"
DESCRIBE.SLINGSHOT_FRAME_WAGPUNK_0	沃尔特真是拼尽全力了。	4987	物品名:"废料弹弓框" 制造描述:"你以为自己是把大弹弓了？"
DESCRIBE.SLINGSHOT_FRAME_WAGPUNK	沃尔特真是拼尽全力了。	4988	物品名:"加量废料弹弓框" 制造描述:"拥抱你囤积弹药的欲望吧！"
DESCRIBE.SLINGSHOT_HANDLE_STICKY	沃尔特真是拼尽全力了。	4989	物品名:"粘性弹弓手柄" 制造描述:"粘上你的弹弓吧。"
DESCRIBE.SLINGSHOT_HANDLE_JELLY	沃尔特真是拼尽全力了。	4990	物品名:"蜂王浆弹弓手柄" 制造描述:"最黏的手柄！"
DESCRIBE.SLINGSHOT_HANDLE_SILK	沃尔特真是拼尽全力了。	4991	物品名:"弹弓手柄缠带" 制造描述:"打快点！"
DESCRIBE.SLINGSHOT_HANDLE_VOIDCLOTH	沃尔特真是拼尽全力了。	4992	物品名:"虚空弹弓手柄" 制造描述:"再打快点！"
DESCRIBE.WOBY_TREAT	这个零食恐怕不是给人吃的吧。	4993	物品名:"沃比零食" 制造描述:"专为沃比制作的耐放怪物肉饼干。"
DESCRIBE.BANDAGE_BUTTERFLYWINGS	都上绷带了，可得小心翼翼。	4994	物品名:"扑腾绷带" 制造描述:"用蝴蝶翅膀制作的绷带。"
DESCRIBE.PORTABLEFIREPIT_ITEM	终于可以随身带火了！专利待批。	4995	物品名:"便携营火" 制造描述:"专为冒险打造的营火——旅行时的完美之选！"
DESCRIBE.SLINGSHOTAMMO_CONTAINER	它充满了潜在……能量！	4996	物品名:"弹药袋" 制造描述:"既有实用价值又有战术价值。"
DESCRIBE.ELIXIR_CONTAINER	与其说是篮子，不如说是殡仪员的袋子。	4997	物品名:"野餐盒" 制造描述:"能装阿比盖尔所有的零食。"
DESCRIBE.GHOSTFLOWERHAT	这个让我觉得口渴。	4998	物品名:"幽魂花冠" 制造描述:"像鬼魂一样思考，像鬼魂一样喝药。"
DESCRIBE.WENDY_RESURRECTIONGRAVE	古怪却让人安心！	4999	物品名:"多年生植物祭坛" 制造描述:"死亡仅仅是一次不便。"
DESCRIBE.GRAVEURN.GENERIC	这个骨灰瓮缺少灵魂。	5002	物品名:"灵魂容器"->默认 制造描述:"将灵魂移动到新的位置。"
DESCRIBE.GRAVEURN.HAS_SPIRIT	这个灵魂找到了一个新家！	5003	物品名:"灵魂容器" 制造描述:"将灵魂移动到新的位置。"
DESCRIBE.SHALLOW_GRAVE	你死好过我死。	5005	物品名:"矮坟"
DESCRIBE.THULECITEBUGNET	有人抓到最新的蜂巢了吗？	5006	物品名:"铥矿捕虫网" 制造描述:"用古老的方式捕捉虫子。"
DESCRIBE.DECK_OF_CARDS	我们要玩全套吗？	5007	物品名:"牌堆"
DESCRIBE.PLAYING_CARD	还差51张就够凑齐一副牌了。	5008	物品名:"扑克牌"
DESCRIBE.BALATRO_MACHINE	我来玩一局吧。	5009	物品名:"小丑"
DESCRIBE.GESTALT_CAGE.GENERIC	可恶，是空的。	5012	物品名:"幻灵捕获机"->默认 制造描述:"真伪科学的结合，用来捕捉特定实体。"
DESCRIBE.GESTALT_CAGE.FILLED	有人占着呢。	5013	物品名:"幻灵捕获机" 制造描述:"真伪科学的结合，用来捕捉特定实体。"
DESCRIBE.WAGBOSS_ROBOT_SECRET	真迷人！	5015	物品名:"未公开构造体"
DESCRIBE.WAGBOSS_ROBOT	迷人啊！	5016	物品名:"战争瓦器人"
DESCRIBE.WAGBOSS_ROBOT_POSSESSED	有人试过关机重启吗？	5017	物品名:"启迪战争瓦器人"
DESCRIBE.WAGBOSS_ROBOT_LEG	它还站了一阵子！	5018	物品名:"战争瓦器人腿 "
DESCRIBE.ALTERGUARDIAN_PHASE1_LUNARRIFT	你看起来相同但又不同。	5019	物品名:"天体仇灵"
DESCRIBE.ALTERGUARDIAN_PHASE1_LUNARRIFT_GESTALT	这应该就是他想要的了。	5020	物品名:"纯粹虚影"
DESCRIBE.ALTERGUARDIAN_PHASE4_LUNARRIFT	你破坏的科学还不够多吗？！	5021	物品名:"天体后裔"
DESCRIBE.WAGDRONE_ROLLING.GENERIC	它们就这么转啊转个不停。	5024	物品名:"螨地爬"->默认
DESCRIBE.WAGDRONE_ROLLING.INACTIVE	我们应该带它去旋一圈。	5025	物品名:"螨地爬"->没有激活
DESCRIBE.WAGDRONE_ROLLING.DAMAGED	我可以修理它，或者回收零件。	5026	物品名:"螨地爬"
DESCRIBE.WAGDRONE_ROLLING.FRIENDLY	旋转赢大奖！	5027	物品名:"螨地爬"
DESCRIBE.WAGDRONE_FLYING.GENERIC	活像地狱里爬出来的机器。	5031	物品名:"黄莺"->默认
DESCRIBE.WAGDRONE_FLYING.INACTIVE	我们应该带它去旋一圈。	5032	物品名:"黄莺"->没有激活
DESCRIBE.WAGDRONE_FLYING.DAMAGED	它损坏得太厉害修不了了，但我可以回收零件。	5033	物品名:"黄莺"
DESCRIBE.WAGDRONE_PARTS	这下我就可以让事情往积极的方向运转了。	5035	物品名:"陀螺传导核心"
DESCRIBE.WAGDRONE_BEACON	这将有助于把东西控制住。	5036	物品名:"螨地爬屏障柱"
DESCRIBE.WAGPUNK_WORKSTATION	开始工作吧！	5037	物品名:"概念制造器"
DESCRIBE.WAGPUNK_LEVER	是时候改变一下了。	5038	物品名:"杠杆选择器"
DESCRIBE.WAGPUNK_FLOOR_KIT	这是什么地面？	5039	物品名:"基底扩展器" 制造描述:"让海洋变小！永久有效。请遵循使用限制。"
DESCRIBE.WAGPUNK_CAGEWALL	不成墙便成仁！	5040	物品名:"动能场扩展器"
DESCRIBE.WAGSTAFF_ITEM_1	奇怪，这手套不是投影。	5041	物品名:"手套"
DESCRIBE.WAGSTAFF_ITEM_2	这剪贴板竟是……真的。	5042	物品名:"剪贴板"
DESCRIBE.HERMITCRAB_RELOCATION_KIT	螃蟹的新家将会是完美水瓶。	5043	物品名:"隐士迁居套装" 制造描述:"隐士在哪，家就在哪……搬家。"
DESCRIBE.WANDERINGTRADER.REVEALED	交易以后，我们就牛转成朋友吗？	5046	物品名:"怪皮弗娄牛"
DESCRIBE.WANDERINGTRADER.GENERIC	这皮弗娄牛长得可真奇怪。	5047	物品名:"怪皮弗娄牛"->默认
DESCRIBE.GESTALT_GUARD_EVOLVED	这些家伙的个性挺炸。	5049	物品名:"敌意虚影"
DESCRIBE.FLOTATIONCUSHION	啊，浮力！	5050	物品名:"个人漂浮装置" 制造描述:"从此永不沉没。你能怎么样，海洋！"
DESCRIBE.LUNAR_SEED	这曾是它王冠的一部分。	5051	物品名:"天体珠宝"
DESCRIBE.WAGBOSS_ROBOT_CONSTRUCTIONSITE	暂时被盖起来了。	5052	物品名:"战争瓦器人底座"
DESCRIBE.WAGBOSS_ROBOT_CONSTRUCTIONSITE_KIT	大机器人真的分装成了小包。	5053	物品名:"战争瓦器人底座套装" 制造描述:"先建造。后面再后悔。"
DESCRIBE.WAGBOSS_ROBOT_CREATION_PARTS	碎片到处散落！	5054	物品名:"战争瓦器人零件" 制造描述:"用一块块零件亲手拼出属于你自己的战争机器。"
DESCRIBE.MOONSTORM_STATIC_CATCHER	里面什么都没。	5055	物品名:"静电约束仪" 制造描述:"全方位捕捉静电。"
DESCRIBE.COOLANT	它的气泡里充满了可能性！	5056	物品名:"核化液"
DESCRIBE.FENCE_ELECTRIC.LINKED	嗷，它找到连接了。	5059	物品名:"麻刺节点" 制造描述:"高效到令人酥麻的解决方案：不论是要遏制你自己……或者他人。"
DESCRIBE.FENCE_ELECTRIC.GENERIC	单独使用无法发挥功能。	5060	物品名:"麻刺节点"->默认 制造描述:"高效到令人酥麻的解决方案：不论是要遏制你自己……或者他人。"
DESCRIBE.FENCE_ELECTRIC_ITEM	它不是树，但是得栽到地里。	5062	物品名:"麻刺节点" 制造描述:"高效到令人酥麻的解决方案：不论是要遏制你自己……或者他人。"
DESCRIBE.MUTATEDBIRD	这应该是稀世奇禽。	5063	物品名:"亮喙鸟"
DESCRIBE.BIRDCORPSE.GENERIC	实乃禽兽。	5066	物品名:未找到
DESCRIBE.BIRDCORPSE.BURNING	这才叫真正的火鸟。	5067	物品名:未找到
DESCRIBE.BIRDCORPSE.REVIVING	它正在变成新物种！	5068	物品名:未找到
DESCRIBE.BUZZARDCORPSE.GENERIC	实乃禽兽。	5072	物品名:未找到
DESCRIBE.BUZZARDCORPSE.BURNING	这才叫真正的火鸟。	5073	物品名:未找到
DESCRIBE.BUZZARDCORPSE.REVIVING	它正在变成新物种！	5074	物品名:未找到
DESCRIBE.MUTATEDBUZZARD_GESTALT.GENERIC	我欣赏它对死亡的专注。	5078	物品名:"水晶冠秃鹫"->默认
DESCRIBE.MUTATEDBUZZARD_GESTALT.EATING_CORPSE	不要介意我……进一口腐肉吧。	5079	物品名:"水晶冠秃鹫"
DESCRIBE.SHADOWTHRALL_CENTIPEDE.HEAD	头还是头？	5083	物品名:"巨荒蜈"
DESCRIBE.SHADOWTHRALL_CENTIPEDE.BODY	太可怕了！	5084	物品名:"巨荒蜈"
DESCRIBE.SHADOWTHRALL_CENTIPEDE.FLIPPED	底朝天了！	5085	When it's flipped over (either head or body segment)  -- 物品名:"巨荒蜈"
DESCRIBE.TREE_ROCK.BURNING	它的树干好像有点过热了。	5089	It's vines are burning, it will collapse  -- 物品名:"巨石枝"->正在燃烧
DESCRIBE.TREE_ROCK.CHOPPED	它缺少了支撑。	5090	It's 'chopped', so the rock fell  -- 物品名:"巨石枝"->被砍了
DESCRIBE.TREE_ROCK.GENERIC	在我看来像是蔓藤。	5091	物品名:"巨石枝"->默认
DESCRIBE.CAVE_VENT_ROCK.GENERIC	我也搞不清楚它朝哪排气。	5095	物品名:"喷气孔"->默认
DESCRIBE.CAVE_VENT_ROCK.HOT	氛围越来越火热。	5096	物品名:"中暑"->热了
DESCRIBE.CAVE_VENT_ROCK.GAS	那个在排气。	5097	物品名:"喷气孔"
DESCRIBE.CAVE_VENT_ROCK.MIASMA	我哮喘怎么办？	5098	物品名:"瘴气"
DESCRIBE.CAVE_FERN_WITHERED	一株枯萎的蕨类植物。	5100	物品名:"枯萎的蕨类"
DESCRIBE.FLOWER_CAVE_WITHERED	暗淡的球茎。	5101	物品名:"枯萎的荧光花"
DESCRIBE.ABYSSPILLAR_MINION.GENERIC	还好只是一座雕像。	5104	物品名:"追随者"->默认
DESCRIBE.ABYSSPILLAR_MINION.ACTIVATED	真没创意！	5105	物品名:"追随者"
DESCRIBE.ABYSSPILLAR_TRIAL	那有个拉杆。	5107	物品名:"杠杆"
DESCRIBE.VAULT_TELEPORTER.GENERIC	心动不如行动。	5110	物品名:"圣殿路标"->默认
DESCRIBE.VAULT_TELEPORTER.BROKEN	它坏掉了。	5111	物品名:"圣殿路标"
DESCRIBE.VAULT_TELEPORTER.UNPOWERED	得给它充个能。	5112	物品名:"圣殿路标"
DESCRIBE.VAULT_TELEPORTER_UNDERCONSTRUCTION	“此路标是未来更新的内容，目前正在开发中。”	5114	物品名:未找到
DESCRIBE.VAULT_ORB	求它能发挥作用吧。	5115	物品名:"传送宝珠"
DESCRIBE.VAULT_LOBBY_EXIT	这是出口孔？	5116	物品名:"裂口"
DESCRIBE.VAULT_CHANDELIER_BROKEN	没光了。	5117	物品名:"圣殿华灯"
DESCRIBE.ANCIENT_HUSK	这里发生过不好的事情。	5118	物品名:"远古遗骸"
DESCRIBE.MASK_ANCIENT_HANDMAIDHAT	我可不想惹她。	5119	物品名:"鞘翅面具"
DESCRIBE.MASK_ANCIENT_ARCHITECTHAT	看不出哪里像。	5120	物品名:"远见者面具"
DESCRIBE.MASK_ANCIENT_MASONHAT	这个看上去比其他的重。	5121	物品名:"工匠面具"
DESCRIBE.TREE_ROCK_SEED	这是一颗种子。	5122	物品名:"巨石枝种子"
DESCRIBE.TREE_ROCK_SAPLING	坚如磐石的小苗。	5123	物品名:"巨石枝树苗"
DESCRIBE.OCEANWHIRLBIGPORTALEXIT	海上碎屑。	5124	物品名:"海洋漂浮物"
DESCRIBE.VAULT_TORCH.GENERIC	这是灯的开关吗？	5127	物品名:"谜之火焰"->默认
DESCRIBE.VAULT_TORCH.BROKEN	开关看似已坏。	5128	物品名:"谜之火焰"
DESCRIBE.CAVE_VENT_MITE.DEAD	断气了！	5132	物品名:"地热螨"->死了
DESCRIBE.CAVE_VENT_MITE.GENERIC	这是什螨玩意？	5133	物品名:"地热螨"->默认
DESCRIBE.CAVE_VENT_MITE.SLEEPING	当心，它螨可能醒的。	5134	物品名:"地热螨"->睡着了
DESCRIBE.CAVE_VENT_MITE.VENTING	它正喷发狂怒！	5135	物品名:"地热螨"
DESCRIBE.PUMPKINHAT.GENERIC	好空洞的表情。	5139	物品名:"无面南瓜"->默认 制造描述:"给南瓜刻好脸后戴在头上是再自然不过的事情。"
DESCRIBE.PUMPKINHAT.UNCARVED	它没脸呀，我不戴。	5140	can't wear it unless it's carved.  -- 物品名:"无面南瓜" 制造描述:"给南瓜刻好脸后戴在头上是再自然不过的事情。"
DESCRIBE.PENGUINCORPSE.GENERIC	实乃禽兽。	5144	物品名:未找到
DESCRIBE.PENGUINCORPSE.BURNING	这才叫真正的火鸟。	5145	物品名:未找到
DESCRIBE.PENGUINCORPSE.REVIVING	它正在变成新物种！	5146	物品名:未找到
DESCRIBE.SPIDERCORPSE.GENERIC	恶心！	5150	物品名:未找到
DESCRIBE.SPIDERCORPSE.BURNING	这下好多了。	5151	物品名:未找到
DESCRIBE.SPIDERCORPSE.REVIVING	简直大错特错。	5152	物品名:未找到
DESCRIBE.SPIDERQUEENCORPSE.GENERIC	呃！我觉得恶心。	5156	物品名:未找到
DESCRIBE.SPIDERQUEENCORPSE.BURNING	这下好多了。	5157	物品名:未找到
DESCRIBE.SPIDERQUEENCORPSE.REVIVING	这下糟了。	5158	物品名:未找到
DESCRIBE.MERMCORPSE.GENERIC	一个鱼人死了。	5162	物品名:未找到
DESCRIBE.MERMCORPSE.BURNING	这气味太糟糕了。	5163	物品名:未找到
DESCRIBE.MERMCORPSE.REVIVING	死鱼人醒过来了！	5164	物品名:未找到
DESCRIBE.GENERIC_CORPSE.GENERIC	确定死掉了。	5168	物品名:未找到
DESCRIBE.GENERIC_CORPSE.BURNING	这下不会再回来了。	5169	物品名:未找到
DESCRIBE.GENERIC_CORPSE.REVIVING	年年有今日。	5170	物品名:未找到
DESCRIBE.HERMITHOTSPRING.BOMBED	放松的完美公式。	5174	物品名:"珍珠的温泉"
